# Alpha 3 -15 Angle (Up to date)
# 940 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
5.844,284.051,284.051,11.228,22.193,-11.01,11.232,-120.25,-120.139,169.981,225.026,19.143,2.224,28.609,-80.601,0.09,-0.072,-23.588,0.199,26.682,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.634,6.748,1.932,0,0,0.117,0.657,0.366,0.17,0.121,0.657,0.023,0.051,-4.203e-4,0,0,0,0,-0.006,3.112,225,13.154,979.936,0.001,339.27,0.073,5.061e5,0.976,4.831,0.05,0.057,0.003
5.894,284.598,284.598,10.676,21.824,-11.035,11.239,-120.925,-120.813,170.935,225.026,19.034,2.13,28.609,-80.601,0.208,-0.072,-20.661,0.11,25.569,225.044,46.3,12.3,3.793e-4,1.277e-5,9.791,8.628,6.748,1.926,0,0,0.114,0.656,0.366,0.17,0.121,0.657,0.054,0.109,2.678e-4,0,0,0,0,-0.005,3.073,225,13.15,979.871,0.001,339.268,0.072,4.985e5,0.976,4.831,0.05,0.057,0.003
5.944,285.118,285.118,10.128,21.467,-10.855,11.066,-121.597,-121.484,171.884,225.027,18.928,2.151,28.609,-80.601,0.076,-0.072,-18.017,0.204,24.611,225.044,46.3,12.3,3.793e-4,1.277e-5,9.791,8.635,6.748,1.932,0,0,0.111,0.656,0.366,0.17,0.121,0.656,0.02,0.042,-6.932e-5,0,0,0,0,-0.004,3.106,225,13.147,979.81,0.001,339.266,0.071,4.923e5,0.976,4.831,0.05,0.057,0.003
5.994,285.611,285.611,9.586,21.123,-10.858,11.044,-122.265,-122.151,172.828,225.027,18.823,2.018,28.609,-80.601,0.182,-0.072,-16.023,-0.037,23.754,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.63,6.748,1.927,0,0,0.106,0.656,0.366,0.17,0.121,0.657,0.047,0.095,2.664e-4,0,0,0,0,-0.003,2.771,225,13.144,979.753,0.001,339.264,0.07,4.797e5,0.976,4.831,0.05,0.057,0.003
6.044,286.077,286.077,9.053,20.793,-10.422,10.646,-122.929,-122.814,173.766,225.027,18.719,2.177,28.609,-80.601,0.3,-0.072,16.481,-0.021,22.97,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.624,6.748,1.921,0,0,0.104,0.656,0.366,0.17,0.121,0.657,0.078,0.147,4.354e-4,0,0,0,0,0.003,2.954,225,13.14,979.698,0.001,339.262,0.069,4.768e5,0.976,4.831,0.05,0.057,0.003
6.094,286.517,286.517,8.535,20.475,-10.337,10.554,-123.59,-123.473,174.7,225.027,18.611,2.127,28.609,-80.601,0.336,-0.072,21.535,-0.032,22.02,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.622,6.748,1.919,0,0,0.101,0.656,0.366,0.17,0.121,0.657,0.088,0.163,2.469e-4,0,0,0,0,0.006,2.854,225,13.138,979.646,0.001,339.26,0.068,4.689e5,0.976,4.831,0.05,0.057,0.003
6.144,286.931,286.931,8.015,20.169,-10.489,10.67,-124.246,-124.129,175.628,225.027,18.508,1.955,28.609,-80.601,0.053,-0.072,24.241,-0.26,20.859,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.636,6.748,1.933,0,0,0.096,0.656,0.366,0.17,0.121,0.656,0.014,0.019,-3.545e-4,0,0,0,0,0.007,2.584,225,13.135,979.598,0.001,339.259,0.067,4.58e5,0.976,4.831,0.05,0.057,0.003
6.194,287.318,287.318,7.491,19.877,-10.456,10.63,-124.9,-124.781,176.551,225.027,18.412,1.917,28.609,-80.601,0.022,-0.072,24.326,0.519,19.643,225.045,46.3,12.3,3.793e-4,1.277e-5,9.791,8.637,6.748,1.935,0,0,0.094,0.656,0.366,0.17,0.121,0.656,0.006,0.004,6.674e-5,0,0,0,0,0.008,2.6,225,13.132,979.552,0.001,339.257,0.066,4.528e5,0.976,4.831,0.05,0.057,0.003
6.244,287.68,287.68,6.971,19.597,-10.338,10.518,-125.549,-125.429,177.469,225.027,18.316,1.936,28.609,-80.601,0.115,-0.072,25.024,0.359,18.414,225.046,46.3,12.3,3.793e-4,1.277e-5,9.791,8.633,6.748,1.93,0,0,0.093,0.656,0.366,0.17,0.121,0.656,0.03,0.05,4.755e-4,0,0,0,0,0.008,2.764,225,13.13,979.51,0.001,339.256,0.065,4.507e5,0.976,4.831,0.05,0.058,0.003
6.294,288.015,288.015,6.456,19.329,-10.286,10.464,-126.196,-126.075,178.382,225.027,18.219,1.925,28.609,-80.601,0.119,-0.072,26.434,0.371,17.127,225.046,46.3,12.3,3.793e-4,1.277e-5,9.791,8.632,6.748,1.93,0,0,0.092,0.656,0.366,0.17,0.121,0.656,0.031,0.051,1.561e-4,0,0,0,0,0.009,2.885,225,13.128,979.471,0.001,339.254,0.065,4.48e5,0.976,4.831,0.05,0.058,0.003
6.344,288.325,288.325,5.943,19.072,-10.218,10.401,-126.839,-126.717,179.291,225.028,18.122,1.943,28.609,-80.601,0.147,-0.072,27.956,0.157,15.769,225.045,46.3,12.3,3.793e-4,1.277e-5,9.791,8.631,6.748,1.928,0,0,0.092,0.656,0.366,0.17,0.121,0.656,0.038,0.064,-4.314e-4,0,0,0,0,0.01,3.133,225,13.126,979.434,0.001,339.253,0.065,4.48e5,0.976,4.831,0.05,0.058,0.002
6.394,288.61,288.61,5.431,18.827,-10.287,10.459,-127.478,-127.355,180.194,225.028,18.026,1.89,28.609,-80.601,0.017,-0.072,-28.612,-0.848,14.345,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.637,6.748,1.935,0,0,0.091,0.656,0.366,0.17,0.121,0.656,0.004,0.02,-1.611e-4,0,0,0,0,-0.011,3.182,225,13.124,979.401,0.001,339.252,0.065,4.444e5,0.976,4.831,0.05,0.058,0.002
6.444,288.868,288.868,4.916,18.594,-10.285,10.455,-128.115,-127.99,181.093,225.028,17.932,1.879,28.609,-80.601,0.08,-0.072,-27.601,-0.306,12.937,225.042,46.3,12.3,3.793e-4,1.277e-5,9.791,8.634,6.748,1.932,0,0,0.09,0.656,0.366,0.17,0.121,0.656,0.021,0.051,-3.016e-4,0,0,0,0,-0.01,3.333,225,13.122,979.371,0.001,339.251,0.064,4.43e5,0.976,4.831,0.05,0.058,0.002
6.494,289.101,289.101,4.402,18.374,-10.282,10.447,-128.748,-128.622,181.988,225.028,17.839,1.846,28.609,-80.601,0.147,-0.072,-25.856,-0.095,11.597,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.631,6.748,1.928,0,0,0.088,0.656,0.366,0.17,0.121,0.656,0.038,0.083,-6.033e-5,0,0,0,0,-0.009,3.333,225,13.121,979.343,0.001,339.25,0.064,4.389e5,0.976,4.831,0.05,0.058,0.002
6.544,289.309,289.309,3.89,18.168,-10.173,10.34,-129.377,-129.25,182.877,225.028,17.747,1.852,28.609,-80.601,0.058,-0.072,-24.227,0.236,10.35,225.044,46.3,12.3,3.793e-4,1.277e-5,9.791,8.635,6.748,1.933,0,0,0.088,0.656,0.366,0.17,0.121,0.656,0.015,0.037,-2.947e-4,0,0,0,0,-0.008,3.43,225,13.119,979.319,0.001,339.249,0.063,4.37e5,0.976,4.831,0.05,0.058,0.002
6.594,289.49,289.49,3.385,17.976,-10.033,10.205,-130.004,-129.876,183.762,225.028,17.654,1.865,28.609,-80.601,0.076,-0.072,24.152,0.551,9.147,225.045,46.3,12.3,3.793e-4,1.277e-5,9.791,8.635,6.748,1.932,0,0,0.087,0.656,0.366,0.17,0.121,0.656,0.02,0.03,1.75e-4,0,0,0,0,0.008,3.547,225,13.118,979.298,0.001,339.249,0.063,4.357e5,0.976,4.831,0.05,0.058,0.002
6.644,289.647,289.647,2.886,17.796,-9.913,10.09,-130.627,-130.498,184.643,225.028,17.56,1.882,28.609,-80.601,0.184,-0.072,25.646,0.306,7.907,225.045,46.3,12.3,3.793e-4,1.277e-5,9.791,8.629,6.748,1.927,0,0,0.087,0.656,0.366,0.17,0.121,0.656,0.048,0.083,4.684e-4,0,0,0,0,0.009,3.723,225,13.117,979.279,0.001,339.248,0.063,4.359e5,0.976,4.831,0.05,0.058,0.002
6.694,289.779,289.779,2.392,17.629,-9.877,10.054,-131.246,-131.116,185.518,225.028,17.466,1.881,28.609,-80.601,0.173,-0.072,27.744,0.227,6.571,225.045,46.3,12.3,3.793e-4,1.277e-5,9.791,8.63,6.748,1.927,0,0,0.087,0.656,0.366,0.17,0.121,0.656,0.045,0.076,-1.698e-4,0,0,0,0,0.011,3.865,225,13.116,979.264,0.001,339.247,0.063,4.356e5,0.976,4.831,0.05,0.058,0.002
6.744,289.886,289.886,1.896,17.477,-9.961,10.122,-131.863,-131.732,186.389,225.029,17.374,1.798,28.609,-80.601,0.013,-0.072,-28.475,-1.077,5.156,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.638,6.748,1.935,0,0,0.084,0.656,0.366,0.17,0.121,0.656,0.003,0.018,4.123e-4,0,0,0,0,-0.012,3.588,225,13.116,979.251,0.001,339.247,0.062,4.272e5,0.976,4.831,0.05,0.059,0.002
6.794,289.969,289.969,1.398,17.341,-9.967,10.123,-132.476,-132.344,187.256,225.029,17.285,1.77,28.609,-80.601,0.086,-0.072,-27.527,-0.391,3.752,225.042,46.3,12.3,3.793e-4,1.277e-5,9.791,8.634,6.748,1.931,0,0,0.082,0.656,0.366,0.17,0.12,0.656,0.022,0.054,2.216e-4,0,0,0,0,-0.011,3.548,225,13.115,979.242,0.001,339.247,0.062,4.238e5,0.976,4.831,0.05,0.059,0.002
6.844,290.026,290.026,0.901,17.22,-9.912,10.069,-133.086,-132.953,188.118,225.029,17.196,1.77,28.609,-80.601,0.068,-0.072,-26.317,-0.243,2.407,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.635,6.748,1.932,0,0,0.082,0.656,0.366,0.17,0.12,0.656,0.018,0.045,4.866e-5,0,0,0,0,-0.01,3.642,225,13.115,979.235,0.001,339.246,0.061,4.233e5,0.976,4.831,0.017,0.059,0.002
# Event EJECTION_CHARGE occurred at t=6.86 seconds
6.86,290.04,290.04,0.735,17.183,-9.888,10.044,-133.29,-133.156,188.405,225.029,17.167,1.766,28.609,-80.601,0.053,-0.072,-26.001,-0.155,1.969,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,8.636,6.748,1.933,0,0,0.082,0.656,0.366,0.17,0.12,0.656,0.014,0.036,4.433e-4,0,0,0,0,-0.01,3.643,225,13.115,979.233,0.001,339.246,0.061,4.226e5,0.976,4.831,0.003,0.059,0.002
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=6.861 seconds
6.863,290.042,290.042,0.71,17.177,-20.894,325.948,-133.32,-133.186,188.448,225.029,17.162,325.278,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,15.069,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.64,225,13.115,979.233,0.001,339.246,0.061,4.224e5,0.976,4.831,0.003,0.12,0.002
6.866,290.044,290.044,0.646,16.177,-19.405,295.333,-133.356,-133.222,188.499,225.029,16.165,294.695,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,13.652,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.637,225,13.115,979.233,0.001,339.246,0.058,4.021e5,0.976,4.831,0.003,0.12,0.002
6.869,290.046,290.046,0.58,15.178,-17.99,266.222,-133.394,-133.26,188.552,225.029,15.167,265.614,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,12.304,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.633,225,13.115,979.232,0.001,339.246,0.055,3.817e5,0.976,4.831,0.004,0.12,0.002
6.873,290.048,290.048,0.513,14.178,-16.649,238.616,-133.433,-133.299,188.608,225.029,14.169,238.035,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,11.026,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.628,225,13.115,979.232,0.001,339.246,0.052,3.613e5,0.976,4.831,0.004,0.12,0.002
6.877,290.05,290.05,0.443,13.179,-15.381,212.516,-133.473,-133.339,188.665,225.029,13.171,211.958,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,9.817,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.623,225,13.115,979.232,0.001,339.246,0.05,3.41e5,0.976,4.831,0.005,0.12,0.002
6.882,290.052,290.052,0.371,12.18,-14.188,187.921,-133.515,-133.381,188.724,225.029,12.174,187.385,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,8.678,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.618,225,13.115,979.232,0.001,339.246,0.047,3.206e5,0.976,4.831,0.005,0.12,0.001
6.887,290.054,290.054,0.295,11.181,-13.07,164.833,-133.559,-133.425,188.787,225.029,11.177,164.315,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,7.609,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.611,225,13.115,979.232,0.001,339.246,0.044,3.002e5,0.976,4.831,0.006,0.12,0.001
6.893,290.055,290.055,0.216,10.182,-12.026,143.254,-133.605,-133.471,188.851,225.029,10.18,142.749,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,6.61,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.604,225,13.115,979.231,0.001,339.246,0.041,2.798e5,0.976,4.831,0.007,0.12,0.001
6.9,290.056,290.056,0.132,9.185,-11.057,123.18,-133.653,-133.519,188.919,225.029,9.184,122.683,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,5.681,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.596,225,13.115,979.231,0.001,339.246,0.038,2.594e5,0.976,4.831,0.008,0.12,0.001
6.908,290.057,290.057,0.042,8.188,-10.163,104.445,-133.703,-133.568,188.989,225.029,8.188,103.949,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,4.813,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.576,225,13.115,979.231,0.001,339.246,0.035,2.387e5,0.976,4.831,0.004,0.12,9.391e-4
6.912,290.057,290.057,0,7.757,-9.791,96.793,-133.726,-133.592,189.023,225.029,7.757,96.297,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,4.459,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.566,225,13.115,979.231,0.001,339.246,0.033,2.298e5,0.976,4.831,0.01,0.12,8.875e-4
6.923,290.057,290.057,-0.101,6.762,-9.008,80.238,-133.78,-133.645,189.098,225.029,6.762,79.73,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,3.692,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.54,225,13.115,979.231,0.001,339.246,0.03,2.091e5,0.976,4.831,0.012,0.12,7.682e-4
6.935,290.055,290.055,-0.213,5.772,-8.303,65.211,-133.835,-133.7,189.176,225.029,5.768,64.681,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,2.996,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.51,225,13.115,979.231,0.001,339.246,0.027,1.883e5,0.976,4.831,0.015,0.12,6.487e-4
# Event APOGEE occurred at t=6.951 seconds
6.951,290.05,290.05,-0.341,4.788,-7.678,51.719,-133.892,-133.757,189.256,225.029,4.776,51.146,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,2.37,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.472,225,13.115,979.232,0.001,339.246,0.024,1.675e5,0.976,4.831,0.019,0.12,5.292e-4
6.97,290.042,290.042,-0.489,3.819,-7.143,39.551,-133.951,-133.815,189.339,225.029,3.787,38.9,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,1.805,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.401,225,13.115,979.233,0.001,339.246,0.021,1.462e5,0.976,4.831,0.025,0.121,4.103e-4
6.995,290.028,290.028,-0.67,2.883,-6.698,29.007,-134.01,-133.874,189.423,225.029,2.804,28.223,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,1.315,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.308,225,13.115,979.235,0.001,339.246,0.018,1.248e5,0.976,4.831,0.034,0.121,2.943e-4
7.03,290.001,290.001,-0.901,2.04,-6.264,21.054,-134.066,-133.931,189.502,225.029,1.831,20.101,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.945,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.303,225,13.115,979.238,0.001,339.247,0.015,1.058e5,0.976,4.831,0.047,0.121,1.909e-4
7.077,289.951,289.951,-1.198,1.484,-5.966,14.32,-134.112,-133.976,189.567,225.029,0.876,13.018,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.628,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.202,225,13.115,979.244,0.001,339.247,0.013,8.625e4,0.976,4.831,0.07,0.121,1.428e-4
7.147,289.853,289.853,-1.615,1.615,-5.687,9.457,-134.133,-133.997,189.596,225.029,0.033,7.556,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.398,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.006,225,13.116,979.255,0.001,339.247,0.01,6.866e4,0.976,4.831,0.106,0.121,2.085e-4
7.253,289.65,289.65,-2.216,2.367,-4.481,7.093,-134.101,-133.964,189.55,225.029,0.832,5.498,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.354,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.126,225,13.117,979.279,0.001,339.248,0.009,6.474e4,0.976,4.831,0.141,0.121,3.36e-4
7.394,289.293,289.293,-2.848,3.27,-2.508,5.39,-133.979,-133.842,189.378,225.029,1.607,4.771,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.403,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.473,225,13.12,979.321,0.001,339.249,0.01,6.909e4,0.976,4.831,0.186,0.121,4.74e-4
7.579,288.721,288.721,-3.313,4.146,-1.329,2.356,-133.71,-133.573,188.998,225.029,2.492,1.945,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.402,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.254,225,13.123,979.388,0.001,339.252,0.01,6.9e4,0.976,4.831,0.201,0.121,6.046e-4
7.78,288.029,288.029,-3.58,4.597,-0.128,0.811,-133.329,-133.191,188.458,225.029,2.883,0.801,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.449,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.18,225,13.128,979.469,0.001,339.254,0.011,7.292e4,0.976,4.831,0.186,0.121,6.703e-4
7.966,287.361,287.361,-3.604,4.71,-0.031,0.109,-132.94,-132.803,187.908,225.03,3.032,0.105,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.452,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.07,225,13.132,979.547,0.001,339.257,0.011,7.316e4,0.976,4.831,0.185,0.121,6.865e-4
8.151,286.695,286.695,-3.61,4.727,0.182,1.942,-132.543,-132.406,187.347,225.03,3.051,1.933,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.47,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.751,225,13.136,979.625,0.001,339.26,0.011,7.464e4,0.976,4.831,0.184,0.121,6.889e-4
8.335,286.033,286.033,-3.576,4.94,-0.155,0.72,-132.122,-131.985,186.752,225.03,3.408,0.703,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.447,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.668,225,13.141,979.703,0.001,339.262,0.011,7.279e4,0.976,4.831,0.186,0.121,7.18e-4
8.521,285.365,285.365,-3.605,5.051,-0.006,0.594,-131.665,-131.528,186.105,225.03,3.538,0.594,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.757,225,13.145,979.781,0.001,339.265,0.011,7.333e4,0.976,4.831,0.185,0.121,7.335e-4
8.706,284.7,284.7,-3.606,5.13,-0.006,0.466,-131.196,-131.059,185.442,225.03,3.648,0.466,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.82,225,13.149,979.859,0.001,339.267,0.011,7.33e4,0.976,4.831,0.184,0.121,7.44e-4
8.89,284.034,284.034,-3.607,5.192,0.024,0.824,-130.715,-130.577,184.761,225.03,3.734,0.824,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.456,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.037,225,13.154,979.938,0.001,339.27,0.011,7.35e4,0.976,4.831,0.184,0.121,7.523e-4
9.074,283.37,283.37,-3.603,5.299,-0.02,0.51,-130.218,-130.081,184.059,225.03,3.886,0.51,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.698,225,13.158,980.015,0.001,339.273,0.011,7.326e4,0.976,4.831,0.185,0.121,7.663e-4
9.259,282.704,282.704,-3.607,5.233,0.204,2.127,-129.717,-129.58,183.35,225.03,3.792,2.117,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.473,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.028,225,13.162,980.094,0.001,339.275,0.011,7.487e4,0.976,4.831,0.184,0.121,7.577e-4
9.444,282.042,282.042,-3.569,4.93,-0.114,1.416,-129.248,-129.111,182.687,225.03,3.401,1.412,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.453,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.881,225,13.167,980.171,0.001,339.278,0.011,7.325e4,0.976,4.831,0.186,0.121,7.166e-4
9.63,281.375,281.375,-3.59,4.769,-0.1,0.103,-128.817,-128.68,182.077,225.03,3.138,0.022,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.449,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.147,225,13.171,980.249,0.001,339.281,0.011,7.291e4,0.976,4.831,0.185,0.121,6.947e-4
9.815,280.709,280.709,-3.609,4.785,0.003,0.2,-128.405,-128.268,181.496,225.031,3.143,0.2,28.609,-80.601,NaN,NaN,NaN,NaN,1.904,225.043,46.3,12.3,3.793e-4,1.277e-5,9.791,0,6.748,-6.911,0,0,0.454,120.842,0,120.842,0,120.842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.216,225,13.175,980.328,0.001,339.283,0.011,7.331e4,0.976,4.831,0.184,0.121,6.971e-4
