# Alpha 3 First Launch Ever (Up to date)
# 929 data points written for 58 variables.
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (in),CG location (in),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (in),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.34,5.3,5.3,35.926,35.959,75.424,80.825,-0.018,-0.018,0.025,225.071,1.55,29.049,28.61,-80.6,4.36,-4.344e-7,-28.149,-0.013,76.738,225.003,54.384,20.384,4.048e-4,1.31e-5,9.792,8.443,7.079,1.396,5.143,9.657,0.27,0.657,0.366,0.17,0.121,0.689,1.213,1.697,-4.558e-4,0,0,0,0,-0.004,4.078,225,14.966,1012.628,0.001,340.368,0.107,7.544e5,0.976,4.831,0.003,0.051,0.005
0.342,5.39,5.39,36.114,36.15,75.018,80.483,-0.021,-0.021,0.029,225.063,1.623,29.151,28.61,-80.6,4.358,-4.491e-7,-22.292,-0.012,76.675,225.003,54.369,20.369,4.047e-4,1.31e-5,9.792,8.443,7.079,1.397,5.125,9.626,0.273,0.657,0.366,0.17,0.121,0.689,1.213,1.696,1.53e-4,0,0,0,0,-0.002,4.076,225,14.965,1012.618,0.001,340.368,0.107,7.585e5,0.976,4.831,0.003,0.051,0.005
0.345,5.48,5.48,36.301,36.34,74.627,80.137,-0.024,-0.024,0.034,225.057,1.695,29.201,28.61,-80.6,4.343,-4.4e-7,-16.386,-0.013,76.626,225.003,54.353,20.353,4.047e-4,1.31e-5,9.792,8.443,7.078,1.398,5.106,9.594,0.275,0.657,0.366,0.17,0.122,0.689,1.208,1.69,-2.403e-4,0,0,0,0,-0.001,4.074,225,14.964,1012.607,0.001,340.367,0.108,7.625e5,0.976,4.831,0.003,0.052,0.005
0.347,5.571,5.571,36.487,36.53,74.253,79.787,-0.027,-0.027,0.038,225.052,1.769,29.197,28.61,-80.6,4.312,-4.355e-7,-10.446,-0.013,76.593,225.003,54.337,20.337,4.047e-4,1.31e-5,9.792,8.445,7.078,1.4,5.088,9.563,0.278,0.657,0.366,0.17,0.122,0.689,1.199,1.679,-2.368e-5,0,0,0,0,-5.137e-4,4.072,225,14.964,1012.597,0.001,340.367,0.109,7.666e5,0.976,4.831,0.003,0.052,0.005
0.35,5.663,5.663,36.672,36.718,73.895,79.432,-0.03,-0.03,0.042,225.048,1.841,29.139,28.61,-80.6,4.268,-3.906e-7,-4.491,-0.013,76.574,225.003,54.321,20.321,4.046e-4,1.31e-5,9.792,8.446,7.077,1.402,5.07,9.532,0.281,0.657,0.366,0.17,0.122,0.688,1.186,1.663,-1.842e-4,0,0,0,0,-9.395e-5,4.071,225,14.963,1012.586,0.001,340.367,0.109,7.706e5,0.976,4.831,0.003,0.052,0.005
0.352,5.755,5.755,36.856,36.906,73.558,79.071,-0.033,-0.033,0.047,225.045,1.914,29.008,28.61,-80.6,4.2,-3.494e-7,1.459,-0.014,76.57,225.003,54.305,20.305,4.046e-4,1.309e-5,9.792,8.449,7.077,1.406,5.052,9.5,0.283,0.657,0.366,0.17,0.122,0.687,1.166,1.639,3.39e-4,0,0,0,0,9.81e-6,4.075,225,14.963,1012.575,0.001,340.366,0.11,7.746e5,0.976,4.831,0.003,0.053,0.005
0.355,5.847,5.847,37.04,37.093,73.24,78.706,-0.037,-0.037,0.052,225.042,1.986,28.819,28.61,-80.6,4.117,-3.622e-7,7.371,-0.013,76.581,225.004,54.289,20.289,4.045e-4,1.309e-5,9.792,8.453,7.076,1.41,5.034,9.469,0.286,0.657,0.366,0.17,0.122,0.686,1.142,1.609,-3.597e-5,0,0,0,0,2.479e-4,4.08,225,14.962,1012.564,0.001,340.366,0.11,7.786e5,0.976,4.831,0.003,0.053,0.005
0.357,5.94,5.94,37.223,37.28,72.937,78.335,-0.04,-0.04,0.057,225.04,2.058,28.576,28.61,-80.6,4.021,-4.089e-7,13.226,-0.012,76.607,225.004,54.273,20.273,4.045e-4,1.309e-5,9.792,8.457,7.076,1.415,5.015,9.437,0.288,0.657,0.366,0.17,0.122,0.685,1.113,1.575,2.706e-4,0,0,0,0,7.9e-4,4.086,225,14.961,1012.553,0.001,340.366,0.111,7.826e5,0.976,4.831,0.003,0.054,0.005
0.36,6.033,6.033,37.405,37.465,72.65,77.96,-0.044,-0.044,0.062,225.037,2.129,28.279,28.61,-80.6,3.911,-4.231e-7,19.003,-0.012,76.647,225.004,54.257,20.257,4.044e-4,1.309e-5,9.792,8.462,7.075,1.42,4.997,9.406,0.291,0.657,0.366,0.17,0.122,0.684,1.081,1.534,3.813e-4,0,0,0,0,0.002,4.091,225,14.961,1012.542,0.001,340.365,0.111,7.866e5,0.976,4.831,0.003,0.055,0.005
0.362,6.127,6.127,37.586,37.65,72.379,77.581,-0.048,-0.048,0.068,225.036,2.2,27.931,28.61,-80.6,3.789,-3.935e-7,24.676,-0.012,76.702,225.004,54.241,20.241,4.044e-4,1.309e-5,9.792,8.467,7.074,1.426,4.979,9.374,0.293,0.657,0.366,0.17,0.122,0.682,1.045,1.489,2.522e-4,0,0,0,0,0.003,4.096,225,14.96,1012.531,0.001,340.365,0.112,7.906e5,0.976,4.831,0.003,0.055,0.005
0.365,6.222,6.222,37.768,37.836,72.12,77.195,-0.052,-0.052,0.073,225.034,2.269,27.528,28.61,-80.6,3.654,-4.226e-7,30.264,-0.013,76.771,225.004,54.225,20.225,4.044e-4,1.309e-5,9.792,8.473,7.074,1.433,4.961,9.342,0.295,0.657,0.366,0.17,0.122,0.681,1.006,1.437,4.541e-4,0,0,0,0,0.004,4.102,225,14.96,1012.52,0.001,340.364,0.113,7.945e5,0.976,4.831,0.003,0.055,0.005
0.367,6.319,6.319,37.954,38.026,71.869,76.795,-0.056,-0.056,0.079,225.032,2.34,27.062,28.61,-80.6,3.503,-3.642e-7,35.838,-0.013,76.856,225.004,54.209,20.209,4.043e-4,1.309e-5,9.792,8.479,7.073,1.44,4.942,9.31,0.298,0.657,0.366,0.17,0.122,0.679,0.962,1.38,2.767e-4,0,0,0,0,0.006,4.107,225,14.959,1012.509,0.001,340.364,0.113,7.986e5,0.976,4.831,0.003,0.056,0.005
0.37,6.428,6.428,38.159,38.236,71.606,76.346,-0.061,-0.061,0.086,225.031,2.417,26.484,28.61,-80.6,3.322,-3.665e-7,41.813,-0.013,76.968,225.005,54.19,20.19,4.043e-4,1.309e-5,9.792,8.487,7.073,1.449,4.921,9.274,0.3,0.657,0.366,0.17,0.122,0.677,0.91,1.311,2.386e-4,0,0,0,0,0.007,4.113,225,14.958,1012.496,0.001,340.364,0.114,8.031e5,0.976,4.831,0.003,0.056,0.005
0.373,6.534,6.534,38.357,38.438,71.501,76.047,-0.066,-0.066,0.093,225.03,2.489,25.898,28.61,-80.6,3.133,-3.636e-7,47.347,-0.014,77.091,225.005,54.174,20.174,4.042e-4,1.309e-5,9.792,8.496,7.072,1.458,4.909,9.253,0.302,0.657,0.366,0.17,0.122,0.675,0.856,1.239,3.336e-4,0,0,0,0,0.01,4.119,225,14.958,1012.484,0.001,340.363,0.114,8.074e5,0.976,4.831,0.003,0.056,0.005
0.376,6.646,6.646,38.565,38.65,71.406,75.731,-0.071,-0.071,0.1,225.028,2.563,25.226,28.61,-80.6,2.923,-3.114e-7,52.851,-0.015,77.237,225.005,54.158,20.158,4.042e-4,1.309e-5,9.792,8.505,7.072,1.468,4.895,9.231,0.305,0.657,0.366,0.17,0.122,0.673,0.796,1.157,-4.033e-4,0,0,0,0,0.012,4.126,225,14.957,1012.471,0.001,340.363,0.115,8.119e5,0.976,4.831,0.003,0.057,0.005
0.379,6.765,6.765,38.784,38.873,71.317,75.393,-0.077,-0.076,0.108,225.027,2.639,24.453,28.61,-80.6,2.689,-3.042e-7,58.315,-0.014,77.407,225.005,54.14,20.14,4.041e-4,1.309e-5,9.792,8.515,7.071,1.479,4.882,9.208,0.307,0.658,0.366,0.17,0.122,0.671,0.73,1.065,-1.79e-4,0,0,0,0,0.014,4.132,225,14.956,1012.457,0.001,340.362,0.116,8.167e5,0.976,4.831,0.003,0.057,0.005
0.382,6.893,6.893,39.018,39.113,71.234,75.028,-0.083,-0.083,0.117,225.026,2.719,23.557,28.61,-80.6,2.423,-3.354e-7,63.728,-0.014,77.608,225.005,54.121,20.121,4.041e-4,1.309e-5,9.792,8.527,7.07,1.492,4.867,9.183,0.31,0.658,0.366,0.17,0.122,0.668,0.655,0.961,-4.924e-4,0,0,0,0,0.017,4.139,225,14.955,1012.442,0.001,340.362,0.116,8.218e5,0.976,4.831,0.004,0.058,0.005
0.386,7.034,7.034,39.275,39.375,71.153,74.627,-0.09,-0.09,0.127,225.025,2.802,22.504,28.61,-80.6,2.119,-3.123e-7,69.064,-0.015,77.848,225.006,54.101,20.101,4.04e-4,1.309e-5,9.792,8.541,7.069,1.507,4.851,9.156,0.313,0.658,0.366,0.17,0.122,0.666,0.57,0.839,3.819e-4,0,0,0,0,0.019,4.147,225,14.954,1012.425,0.001,340.361,0.117,8.273e5,0.976,4.831,0.004,0.058,0.005
0.39,7.194,7.194,39.565,39.67,71.069,74.174,-0.098,-0.098,0.139,225.024,2.891,21.237,28.61,-80.6,1.761,0,74.278,-0.015,78.14,225.006,54.077,20.077,4.039e-4,1.309e-5,9.792,8.557,7.069,1.525,4.832,9.125,0.317,0.658,0.366,0.17,0.122,0.664,0.471,0.696,5.52e-5,0,0,0,0,0.022,4.156,225,14.953,1012.406,0.001,340.361,0.118,8.336e5,0.976,4.831,0.005,0.058,0.005
0.395,7.387,7.387,39.908,40.02,70.971,73.639,-0.108,-0.108,0.153,225.023,2.99,19.643,28.61,-80.6,1.322,-4.534e-7,79.263,-0.018,78.512,225.006,54.049,20.049,4.039e-4,1.308e-5,9.792,8.578,7.068,1.546,4.81,9.089,0.321,0.658,0.366,0.17,0.122,0.661,0.352,0.519,-3.323e-4,0,0,0,0,0.025,4.166,225,14.952,1012.384,0.001,340.36,0.119,8.41e5,0.976,4.831,0.006,0.059,0.005
0.401,7.642,7.642,40.36,40.479,70.826,72.944,-0.122,-0.122,0.172,225.022,3.108,17.451,28.61,-80.6,0.738,-4.376e-7,83.655,-0.03,79.032,225.007,54.013,20.013,4.038e-4,1.308e-5,9.792,8.605,7.066,1.576,4.782,9.041,0.328,0.658,0.366,0.17,0.122,0.659,0.194,0.28,-4.087e-4,0,0,0,0,0.027,4.176,225,14.95,1012.354,0.001,340.359,0.12,8.507e5,0.976,4.831,0.01,0.059,0.005
0.41,8.031,8.031,41.035,41.164,70.52,71.934,-0.143,-0.143,0.203,225.021,3.259,14.193,28.61,-80.6,0.078,0,-85.503,-0.227,79.845,225.007,53.958,19.958,4.036e-4,1.308e-5,9.792,8.637,7.064,1.611,4.739,8.969,0.338,0.658,0.365,0.17,0.122,0.658,0.02,0.06,-4.734e-4,0,0,0,0,-0.027,4.149,225,14.948,1012.308,0.001,340.357,0.123,8.649e5,0.976,4.831,0.014,0.06,0.005
0.425,8.626,8.626,42.041,42.181,69.865,70.492,-0.177,-0.177,0.251,225.02,3.428,9.376,28.61,-80.6,1.191,-1.392e-6,-77.606,-0.01,81.028,225.009,53.876,19.876,4.034e-4,1.308e-5,9.792,8.584,7.062,1.559,4.674,8.86,0.356,0.658,0.365,0.17,0.122,0.661,0.316,0.514,-4.25e-4,0,0,0,0,-0.021,4.109,225,14.944,1012.238,0.001,340.355,0.125,8.859e5,0.976,4.831,0.006,0.06,0.006
0.431,8.871,8.871,42.445,42.587,69.525,69.938,-0.191,-0.191,0.271,225.019,3.477,7.589,28.61,-80.6,1.571,-1.467e-6,-71.047,-0.007,81.459,225.009,53.843,19.843,4.033e-4,1.308e-5,9.792,8.567,7.06,1.543,4.648,8.816,0.364,0.658,0.365,0.17,0.122,0.663,0.419,0.664,1.18e-4,0,0,0,0,-0.017,4.093,225,14.942,1012.21,0.001,340.354,0.127,8.942e5,0.976,4.831,0.004,0.06,0.006
0.435,9.058,9.058,42.75,42.893,69.237,69.526,-0.202,-0.202,0.286,225.019,3.507,6.339,28.61,-80.6,1.823,-1.462e-6,-64.917,-0.005,81.759,225.01,53.817,19.817,4.032e-4,1.307e-5,9.792,8.555,7.059,1.532,4.628,8.782,0.37,0.658,0.365,0.17,0.122,0.664,0.489,0.763,-4.132e-4,0,0,0,0,-0.014,4.081,225,14.941,1012.188,0.001,340.353,0.128,9.005e5,0.976,4.831,0.004,0.061,0.006
0.439,9.22,9.22,43.011,43.155,68.97,69.178,-0.212,-0.212,0.299,225.019,3.529,5.358,28.61,-80.6,2.012,-1.242e-6,-58.947,-0.003,81.993,225.01,53.796,19.796,4.032e-4,1.307e-5,9.792,8.546,7.059,1.524,4.611,8.754,0.375,0.658,0.365,0.17,0.122,0.666,0.541,0.835,4.525e-4,0,0,0,0,-0.012,4.07,225,14.94,1012.169,0.001,340.353,0.128,9.058e5,0.976,4.831,0.003,0.061,0.006
0.442,9.367,9.367,43.245,43.39,68.715,68.866,-0.22,-0.22,0.311,225.019,3.546,4.558,28.61,-80.6,2.159,-1.249e-6,-53.064,-0.002,82.183,225.01,53.776,19.776,4.031e-4,1.307e-5,9.792,8.54,7.058,1.518,4.596,8.728,0.38,0.658,0.365,0.17,0.122,0.667,0.582,0.892,2.01e-5,0,0,0,0,-0.009,4.061,225,14.939,1012.151,0.001,340.352,0.129,9.106e5,0.976,4.831,0.003,0.062,0.006
0.445,9.504,9.504,43.462,43.607,68.468,68.578,-0.228,-0.228,0.323,225.019,3.559,3.896,28.61,-80.6,2.275,-1.271e-6,-47.233,-0.001,82.342,225.011,53.758,19.758,4.031e-4,1.307e-5,9.792,8.535,7.057,1.513,4.582,8.704,0.384,0.658,0.365,0.17,0.122,0.668,0.614,0.936,-1.417e-4,0,0,0,0,-0.007,4.052,225,14.938,1012.135,0.001,340.351,0.13,9.151e5,0.976,4.831,0.003,0.062,0.006
0.448,9.633,9.633,43.665,43.811,68.224,68.306,-0.236,-0.235,0.333,225.019,3.57,3.345,28.61,-80.6,2.365,-1.193e-6,-41.441,-8.659e-4,82.474,225.011,53.741,19.741,4.03e-4,1.307e-5,9.792,8.531,7.057,1.51,4.568,8.681,0.388,0.658,0.365,0.17,0.122,0.668,0.639,0.97,-5.336e-5,0,0,0,0,-0.006,4.043,225,14.937,1012.12,0.001,340.351,0.13,9.192e5,0.976,4.831,0.003,0.062,0.006
0.451,9.758,9.758,43.859,44.005,67.984,68.046,-0.243,-0.243,0.343,225.019,3.579,2.886,28.61,-80.6,2.434,-1.165e-6,-35.68,-7.439e-4,82.584,225.011,53.725,19.725,4.03e-4,1.307e-5,9.792,8.527,7.056,1.507,4.555,8.659,0.392,0.658,0.365,0.17,0.122,0.669,0.659,0.997,-1.275e-4,0,0,0,0,-0.004,4.037,225,14.937,1012.106,0.001,340.35,0.131,9.232e5,0.976,4.831,0.003,0.063,0.006
0.454,9.879,9.879,44.045,44.191,67.746,67.793,-0.25,-0.25,0.353,225.019,3.586,2.505,28.61,-80.6,2.487,-1.084e-6,-29.941,-0.001,82.674,225.011,53.709,19.709,4.029e-4,1.307e-5,9.792,8.525,7.056,1.505,4.543,8.638,0.395,0.658,0.365,0.17,0.122,0.67,0.674,1.017,-3.407e-4,0,0,0,0,-0.003,4.032,225,14.936,1012.091,0.001,340.35,0.131,9.27e5,0.976,4.831,0.003,0.063,0.006
0.457,9.997,9.997,44.226,44.372,67.509,67.545,-0.257,-0.256,0.363,225.019,3.593,2.204,28.61,-80.6,2.523,-1.076e-6,-24.223,1.133e-4,82.746,225.011,53.694,19.694,4.029e-4,1.307e-5,9.792,8.524,7.055,1.504,4.531,8.618,0.399,0.658,0.365,0.17,0.122,0.67,0.684,1.03,5.897e-5,0,0,0,0,-0.002,4.028,225,14.935,1012.078,0.001,340.35,0.132,9.307e5,0.976,4.831,0.003,0.064,0.006
0.459,10.113,10.113,44.402,44.548,67.27,67.299,-0.263,-0.263,0.372,225.018,3.598,1.975,28.61,-80.6,2.542,-1.076e-6,-18.52,8.84e-7,82.802,225.011,53.679,19.679,4.028e-4,1.307e-5,9.792,8.523,7.054,1.504,4.519,8.598,0.402,0.658,0.365,0.17,0.122,0.67,0.689,1.037,3.897e-4,0,0,0,0,-0.001,4.024,225,14.934,1012.064,0.001,340.349,0.132,9.343e5,0.976,4.831,0.003,0.064,0.006
0.462,10.227,10.227,44.575,44.721,67.03,67.055,-0.27,-0.27,0.381,225.018,3.603,1.816,28.61,-80.6,2.546,-1.038e-6,-12.834,-5.621e-4,82.843,225.011,53.664,19.664,4.028e-4,1.307e-5,9.792,8.523,7.054,1.504,4.508,8.578,0.405,0.658,0.365,0.17,0.122,0.67,0.69,1.038,2.516e-4,0,0,0,0,-5.177e-4,4.019,225,14.934,1012.051,0.001,340.349,0.133,9.378e5,0.976,4.831,0.003,0.064,0.006
0.464,10.341,10.341,44.746,44.891,66.787,66.81,-0.276,-0.276,0.391,225.018,3.607,1.724,28.61,-80.6,2.536,-1.069e-6,-7.166,-0.002,82.868,225.011,53.649,19.649,4.027e-4,1.307e-5,9.792,8.523,7.053,1.505,4.496,8.559,0.408,0.658,0.365,0.171,0.122,0.67,0.687,1.035,-2.98e-4,0,0,0,0,-1.602e-4,4.015,225,14.933,1012.037,0.001,340.348,0.133,9.413e5,0.976,4.831,0.003,0.065,0.006
0.467,10.455,10.455,44.916,45.061,66.54,66.562,-0.283,-0.283,0.4,225.018,3.612,1.698,28.61,-80.6,2.511,-1.027e-6,-1.512,-0.002,82.879,225.011,53.635,19.635,4.027e-4,1.307e-5,9.792,8.524,7.053,1.507,4.485,8.539,0.411,0.658,0.365,0.171,0.122,0.67,0.68,1.025,-2.769e-4,0,0,0,0,-7.082e-6,4.011,225,14.932,1012.024,0.001,340.348,0.134,9.448e5,0.976,4.831,0.003,0.065,0.006
0.469,10.57,10.57,45.085,45.23,66.288,66.311,-0.289,-0.289,0.409,225.018,3.616,1.737,28.61,-80.6,2.472,-1.109e-6,4.127,-0.002,82.876,225.011,53.62,19.62,4.027e-4,1.307e-5,9.792,8.526,7.052,1.509,4.473,8.52,0.414,0.658,0.365,0.171,0.122,0.67,0.669,1.01,6.255e-5,0,0,0,0,5.236e-5,4.007,225,14.931,1012.01,0.001,340.347,0.134,9.482e5,0.976,4.831,0.003,0.066,0.006
0.472,10.686,10.686,45.255,45.4,66.029,66.055,-0.296,-0.296,0.418,225.018,3.621,1.842,28.61,-80.6,2.42,-1.026e-6,9.748,-0.003,82.858,225.011,53.605,19.605,4.026e-4,1.307e-5,9.792,8.528,7.052,1.512,4.462,8.5,0.417,0.658,0.365,0.171,0.122,0.669,0.655,0.99,-2.195e-4,0,0,0,0,2.9e-4,4.002,225,14.931,1011.997,0.001,340.347,0.135,9.517e5,0.976,4.831,0.003,0.066,0.006
0.475,10.823,10.823,45.454,45.599,65.716,65.748,-0.304,-0.303,0.429,225.018,3.627,2.05,28.61,-80.6,2.34,-1.089e-6,16.259,-0.003,82.819,225.011,53.588,19.588,4.026e-4,1.307e-5,9.792,8.532,7.051,1.517,4.448,8.477,0.42,0.658,0.365,0.171,0.122,0.668,0.632,0.959,8.475e-5,0,0,0,0,7.999e-4,3.998,225,14.93,1011.981,0.001,340.346,0.135,9.558e5,0.976,4.831,0.003,0.067,0.006
0.478,10.945,10.945,45.629,45.774,65.608,65.649,-0.31,-0.31,0.439,225.018,3.632,2.327,28.61,-80.6,2.255,-1.17e-6,21.837,-0.003,82.768,225.011,53.574,19.574,4.025e-4,1.306e-5,9.792,8.536,7.051,1.521,4.445,8.474,0.422,0.658,0.365,0.171,0.122,0.668,0.609,0.925,2.851e-4,0,0,0,0,0.001,3.993,225,14.929,1011.966,0.001,340.346,0.136,9.593e5,0.976,4.831,0.003,0.067,0.006
0.48,11.07,11.07,45.809,45.953,65.49,65.545,-0.318,-0.317,0.449,225.018,3.639,2.682,28.61,-80.6,2.154,-1.145e-6,27.392,-0.004,82.7,225.011,53.559,19.559,4.025e-4,1.306e-5,9.792,8.54,7.05,1.526,4.443,8.471,0.425,0.658,0.365,0.171,0.122,0.667,0.581,0.884,-4.95e-5,0,0,0,0,0.002,3.989,225,14.928,1011.952,0.001,340.345,0.136,9.63e5,0.976,4.831,0.003,0.071,0.006
0.483,11.2,11.2,45.995,46.139,65.36,65.435,-0.325,-0.325,0.459,225.018,3.648,3.122,28.61,-80.6,2.035,-1.115e-6,32.921,-0.003,82.614,225.011,53.544,19.544,4.024e-4,1.306e-5,9.792,8.546,7.05,1.532,4.44,8.468,0.428,0.658,0.365,0.171,0.122,0.666,0.547,0.836,-4.006e-4,0,0,0,0,0.003,3.984,225,14.927,1011.936,0.001,340.345,0.137,9.668e5,0.976,4.831,0.003,0.071,0.006
0.486,11.338,11.338,46.19,46.334,65.215,65.318,-0.333,-0.332,0.47,225.019,3.658,3.656,28.61,-80.6,1.896,-1.26e-6,38.407,-0.003,82.508,225.01,53.528,19.528,4.024e-4,1.306e-5,9.792,8.552,7.049,1.54,4.437,8.465,0.431,0.658,0.365,0.171,0.122,0.665,0.509,0.779,-4.931e-4,0,0,0,0,0.004,3.979,225,14.926,1011.92,0.001,340.344,0.138,9.708e5,0.976,4.831,0.003,0.071,0.006
0.489,11.485,11.485,46.396,46.541,65.051,65.193,-0.341,-0.341,0.482,225.019,3.67,4.302,28.61,-80.6,1.733,-1.279e-6,43.847,-0.003,82.378,225.01,53.511,19.511,4.024e-4,1.306e-5,9.792,8.56,7.048,1.548,4.434,8.462,0.434,0.658,0.365,0.171,0.122,0.664,0.464,0.713,4.591e-4,0,0,0,0,0.006,3.974,225,14.925,1011.903,0.001,340.344,0.138,9.75e5,0.976,4.831,0.003,0.072,0.006
0.493,11.644,11.644,46.619,46.765,64.86,65.059,-0.35,-0.35,0.494,225.019,3.686,5.085,28.61,-80.6,1.542,-1.269e-6,49.219,-0.007,82.217,225.01,53.493,19.493,4.023e-4,1.306e-5,9.792,8.569,7.048,1.558,4.431,8.459,0.437,0.658,0.365,0.171,0.123,0.663,0.412,0.634,-4.613e-4,0,0,0,0,0.007,3.968,225,14.924,1011.884,0.001,340.343,0.139,9.796e5,0.976,4.831,0.004,0.072,0.006
0.497,11.823,11.823,46.867,47.013,64.631,64.913,-0.36,-0.36,0.509,225.019,3.708,6.044,28.61,-80.6,1.312,-1.315e-6,54.479,-0.01,82.019,225.01,53.472,19.472,4.022e-4,1.306e-5,9.792,8.579,7.047,1.569,4.427,8.455,0.441,0.658,0.365,0.171,0.123,0.662,0.349,0.539,2.713e-4,0,0,0,0,0.008,3.962,225,14.923,1011.863,0.001,340.342,0.14,9.847e5,0.976,4.831,0.004,0.073,0.006
0.501,12.033,12.033,47.154,47.302,64.346,64.75,-0.371,-0.371,0.525,225.019,3.737,7.227,28.61,-80.6,1.038,-1.509e-6,59.561,-0.016,81.765,225.009,53.449,19.449,4.022e-4,1.306e-5,9.792,8.592,7.046,1.583,4.423,8.45,0.446,0.659,0.365,0.171,0.123,0.661,0.275,0.425,-2.83e-4,0,0,0,0,0.01,3.962,225,14.922,1011.839,0.001,340.342,0.14,9.907e5,0.976,4.831,0.006,0.073,0.006
0.507,12.296,12.296,47.512,47.662,63.969,64.559,-0.386,-0.386,0.546,225.019,3.781,8.706,28.61,-80.6,0.711,-1.677e-6,64.349,-0.02,81.418,225.009,53.419,19.419,4.021e-4,1.306e-5,9.792,8.608,7.045,1.6,4.417,8.445,0.452,0.659,0.365,0.171,0.123,0.66,0.187,0.288,3.379e-4,0,0,0,0,0.011,3.992,225,14.92,1011.808,0.001,340.34,0.141,9.983e5,0.976,4.831,0.008,0.074,0.006
0.515,12.684,12.684,48.028,48.183,63.361,64.309,-0.408,-0.408,0.577,225.019,3.861,10.997,28.61,-80.6,0.217,-2.299e-6,68.003,-0.081,80.879,225.009,53.376,19.376,4.02e-4,1.306e-5,9.792,8.632,7.044,1.626,4.409,8.436,0.461,0.659,0.365,0.171,0.123,0.659,0.057,0.08,-2.767e-4,0,0,0,0,0.013,4.036,225,14.918,1011.762,0.001,340.339,0.143,1.009e6,0.976,4.831,0.012,0.074,0.006
0.527,13.273,13.273,48.793,48.958,62.347,64,-0.442,-0.442,0.625,225.019,4.016,14.452,28.61,-80.6,0.498,-2.107e-6,-65.698,-0.039,80.056,225.008,53.311,19.311,4.018e-4,1.305e-5,9.792,8.618,7.041,1.615,4.398,8.424,0.477,0.659,0.365,0.171,0.123,0.659,0.131,0.223,-4.943e-4,0,0,0,0,-0.011,4.102,225,14.914,1011.693,0.001,340.337,0.145,1.026e6,0.976,4.831,0.01,0.075,0.006
0.537,13.76,13.76,49.407,49.583,61.488,63.796,-0.471,-0.47,0.666,225.019,4.173,17.007,28.61,-80.6,0.99,-3.56e-6,-57.249,-0.024,79.442,225.008,53.258,19.258,4.016e-4,1.305e-5,9.792,8.595,7.039,1.593,4.388,8.414,0.49,0.659,0.365,0.171,0.123,0.661,0.262,0.426,4.921e-5,0,0,0,0,-0.008,4.155,225,14.911,1011.636,0.001,340.335,0.147,1.039e6,0.976,4.831,0.005,0.075,0.007
0.542,14.01,14.01,49.717,49.899,61.068,63.699,-0.486,-0.486,0.687,225.019,4.261,18.118,28.61,-80.6,1.193,-3.078e-6,-50.989,-0.02,79.168,225.009,53.231,19.231,4.016e-4,1.305e-5,9.792,8.585,7.038,1.585,4.383,8.409,0.497,0.659,0.365,0.171,0.123,0.662,0.317,0.509,-2.586e-4,0,0,0,0,-0.007,4.182,225,14.909,1011.607,0.001,340.334,0.148,1.045e6,0.976,4.831,0.004,0.076,0.007
0.546,14.219,14.219,49.971,50.159,60.74,63.615,-0.499,-0.498,0.705,225.019,4.339,18.908,28.61,-80.6,1.331,-2.968e-6,-44.982,-0.019,78.967,225.009,53.209,19.209,4.015e-4,1.305e-5,9.792,8.579,7.038,1.579,4.379,8.405,0.503,0.659,0.365,0.171,0.123,0.662,0.354,0.565,-2.742e-5,0,0,0,0,-0.005,4.205,225,14.908,1011.582,0.001,340.333,0.149,1.051e6,0.976,4.831,0.004,0.076,0.007
0.55,14.405,14.405,50.197,50.391,60.469,63.536,-0.51,-0.51,0.721,225.019,4.41,19.5,28.61,-80.6,1.429,-2.698e-6,-39.094,-0.017,78.811,225.009,53.189,19.189,4.014e-4,1.305e-5,9.792,8.575,7.037,1.575,4.375,8.401,0.508,0.659,0.365,0.171,0.123,0.663,0.381,0.603,1.327e-4,0,0,0,0,-0.004,4.225,225,14.906,1011.561,0.001,340.332,0.15,1.056e6,0.976,4.831,0.003,0.076,0.007
